Year,CountryName,ccode,Population,TradeOpenness,GDPgrowth
2006,Spain,ESP,44397319,55.65927296,4.174119116
2006,Sri Lanka,LKA,19520000,71.26117849,7.6682919
2006,St. Kitts and Nevis,KNA,49818,87.47429605,5.885215531
2006,St. Lucia,LCA,167656,106.7167506,8.222634829
2006,St. Martin (French part),MAF,28414,..,..
2006,St. Vincent and the Grenadines,VCT,108908,88.05940617,7.661607218
2006,Sudan,SDN,32809056,45.7449141,10.064308
2006,Suriname,SUR,495953,113.183361,3.84213742
2006,Swaziland,SWZ,1118204,155.6251879,3.302561678
2006,Sweden,SWE,9080505,88.78948308,4.688127152
2006,Switzerland,CHE,7483934,104.9386362,4.012785508
2006,Syrian Arab Republic,SYR,18728200,78.22786803,4.999999998
2006,Tajikistan,TJK,6949566,80.3449445,7
2006,Tanzania,TZA,40260847,42.10622509,4.660570995
2006,Thailand,THA,66174486,134.0867706,4.967916824
2006,Timor-Leste,TMP,996052,97.84017279,-5.714285714
2006,Togo,TGO,5732175,94.31737283,4.052412542
2006,Tonga,TON,101507,66.76947912,-1.076001205
2006,Trinidad and Tobago,TTO,1303141,119.2784504,13.20805778
2006,Tunisia,TUN,10127900,93.9378509,5.244195185
2006,Turkey,TUR,68704721,50.25095627,6.893489337
2006,Turkmenistan,TKM,4801594,108.0116175,10.96709551
2006,Turks and Caicos Islands,TCA,27642,..,..
2006,Tuvalu,TUV,9732,..,2.138938329
2006,Uganda,UGA,29000925,43.63328579,10.78474439
2006,Ukraine,UKR,46787750,96.09558341,7.300000029
2006,United Arab Emirates,ARE,5171255,119.4764149,9.837319773
2006,United Kingdom,GBR,60846820,57.99085752,2.661822553
2006,United States,USA,298379912,26.87362225,2.666625826
2006,Uruguay,URY,3331041,61.9715745,4.098577362
2006,Uzbekistan,UZB,26488250,68.63702215,7.299999997
2006,Vanuatu,VUT,214635,89.53777796,8.462928669
2006,"Venezuela, RB",VEN,27221228,58.66559156,9.872149109
2006,Vietnam,VNM,83311200,138.3136219,6.977954812
2006,Virgin Islands (U.S.),VIR,107700,..,..
2006,West Bank and Gaza,WBG,3406334,90.01242337,-4.583703463
2006,"Yemen, Rep.",YEM,21093973,82.0761807,3.170409373
2006,Zambia,ZMB,12381509,57.85681887,7.903694512
2006,Zimbabwe,ZWE,13127942,82.82064878,-3.46149505
2007,Afghanistan,AFG,25877544,76.17376109,13.74020499
2007,Albania,ALB,2970017,82.87242263,5.900000009
2007,Algeria,DZA,34261971,71.93812597,3.4
2007,American Samoa,ASM,57904,..,..
2007,Andorra,ADO,84878,..,0.078039378
2007,Angola,AGO,19183907,117.4738144,22.5930543
2007,Antigua and Barbuda,ATG,84397,117.4059642,9.49894448
2007,Argentina,ARG,39969903,35.8616295,7.965573248
2007,Armenia,ARM,2988117,58.33645838,13.74920196
2007,Aruba,ABW,101218,142.3633069,-3.654626242
2007,Australia,AUS,20827600,41.40257001,3.757657864
2007,Austria,AUT,8295487,100.8188331,3.621510423
2007,Azerbaijan,AZE,8581300,96.6446392,25.04899952
2007,"Bahamas, The",BHS,342259,100.7048206,1.446522215
2007,Bahrain,BHR,1026568,137.7850506,8.292443822
2007,Bangladesh,BGD,146592687,39.94238265,7.058636206
2007,Barbados,BRB,276154,93.70875495,1.700984781
2007,Belarus,BLR,9560000,128.153878,8.6
2007,Belgium,BEL,10625700,151.1634316,3.397471914
2007,Belize,BLZ,298403,122.3099424,1.105586127
2007,Benin,BEN,8707637,57.8049633,5.986515522
2007,Bermuda,BMU,64888,..,2.845890114
2007,Bhutan,BTN,681471,83.25673082,17.92582494
2007,Bolivia,BOL,9441482,76.06191165,4.564383902
2007,Bosnia and Herzegovina,BIH,3840418,83.5642765,5.728757014
2007,Botswana,BWA,1930431,95.1046388,8.280147493
2007,Brazil,BRA,192784521,25.29255443,6.07228369
2007,British Virgin Islands,VGB,24735,..,..
2007,Brunei Darussalam,BRN,374459,95.75046726,0.15458146
2007,Bulgaria,BGR,7545338,122.6138492,7.675350685
2007,Burkina Faso,BFA,14264002,35.42453458,5.655005118
2007,Burundi,BDI,8514578,41.48231204,4.785831951
2007,Cabo Verde,CPV,481278,93.26917177,15.17068797
2007,Cambodia,KHM,13728700,138.2681469,10.21257181
2007,Cameroon,CMR,19078100,48.53558019,3.255664493
2007,Canada,CAN,32887928,66.19204439,2.06274769
2007,Cayman Islands,CYM,51480,..,..
2007,Central African Republic,CAF,4202104,37.56851308,4.607561983
2007,Chad,TCD,10779504,84.73102386,3.271499579
2007,Channel Islands,CHI,156516,..,5.898329661
2007,Chile,CHL,16462701,75.78787272,5.1608256
2007,China,CHN,1317885000,62.28056626,14.19496167
2007,Colombia,COL,44374647,36.32989385,6.900627655
2007,Comoros,COM,649404,56.83516555,0.800152799
2007,"Congo, Dem. Rep.",ZAR,59834875,86.65569317,6.259469847
2007,"Congo, Rep.",COG,3715665,132.0525974,-1.58222275
2007,Costa Rica,CRI,4369465,102.2271431,7.935340515
2007,Cote d'Ivoire,CIV,18862172,89.43763142,1.765036784
2007,Croatia,HRV,4436000,85.26845637,5.15000498
2007,Cuba,CUB,11284043,37.96786881,7.262137034
2007,Curacao,CUW,144056,..,..
2007,Cyprus,CYP,1063040,112.4549352,4.934072991
2007,Czech Republic,CZE,10298828,130.6552319,5.529266339
2007,Denmark,DNK,5461438,99.8385524,0.824417532
2007,Djibouti,DJI,799309,134.2378213,5.100061387
2007,Dominica,DMA,70795,91.12478032,6.356736243
2007,Dominican Republic,DOM,9504336,61.93848533,8.47462478
2007,Ecuador,ECU,14205479,62.58713843,2.190063972
2007,"Egypt, Arab Rep.",EGY,77605327,65.07787325,7.088015957
2007,El Salvador,SLV,5986414,74.17743933,3.839765177
2007,Equatorial Guinea,GNQ,665798,172.2271504,12.25217091
2007,Eritrea,ERI,4406299,34.55955953,1.42682206
2007,Estonia,EST,1340680,135.2656589,7.748203062
2007,Ethiopia,ETH,80891968,..,11.456167
2007,Faroe Islands,FRO,48599,100.4999194,..
2007,Fiji,FJI,834729,110.6338233,-0.850653611
2007,Finland,FIN,5288720,83.1759422,5.184800809
2007,France,FRA,64016229,55.54770336,2.361498873
2007,French Polynesia,PYF,260361,..,..
2007,Gabon,GAB,1440902,85.13247916,5.658952383
2007,"Gambia, The",GMB,1536424,56.80196546,3.631025533
2007,Georgia,GEO,4082000,89.15629877,12.34399988
2007,Germany,DEU,82266372,79.37053115,3.260535297
2007,Ghana,GHA,22528041,65.35432229,4.346819153
2007,Gibraltar,GIB,29770,..,..
2007,Greece,GRC,11048473,57.52437422,3.273746857
2007,Greenland,GRL,56555,..,5.513059779
2007,Grenada,GRD,103587,86.43750977,6.150583245
2007,Guam,GUM,158332,..,..
2007,Guatemala,GTM,13797629,67.89849734,6.304056538
2007,Guinea,GIN,10152521,65.18318092,1.757682351
2007,Guinea-Bissau,GNB,1527342,54.11643135,3.204668686
2007,Guyana,GUY,745638,129.1463037,7.020313451
2007,Haiti,HTI,9556958,52.18163645,3.343279015
2007,Honduras,HND,7133737,135.0706349,6.188327167
2007,"Hong Kong SAR, China",HKG,6916300,396.7682686,6.464748708
2007,Hungary,HUN,10055780,155.9804925,0.42581997
2007,Iceland,ISL,311566,75.89996019,9.492910314
2007,India,IND,1179685631,44.87619241,8.608212487
2007,Indonesia,IDN,232296830,54.82924998,6.345022227
2007,"Iran, Islamic Rep.",IRN,71720859,51.51682743,9.116167365
2007,Iraq,IRQ,28423538,74.09285311,1.377598148
2007,Ireland,IRL,4398942,153.4090819,5.542750825
2007,Isle of Man,IMY,81914,..,7.457065044
2007,Israel,ISR,7180100,81.49113151,6.135078996
2007,Italy,ITA,58438310,55.21364878,1.473871503
2007,Jamaica,JAM,2662481,101.2444446,1.431954037
2007,Japan,JPN,128001000,33.80276473,2.192186233
2007,Jordan,JOR,5759424,145.9927745,8.175719022
2007,Kazakhstan,KAZ,15484192,92.1616331,8.9
2007,Kenya,KEN,37250540,53.8947888,6.850729771
2007,Kiribati,KIR,96310,115.562585,7.51644384
2007,"Korea, Dem. People’s Rep.",PRK,24111945,..,..
2007,"Korea, Rep.",KOR,48597652,77.24301702,5.463406088
2007,Kosovo,KSV,1733404,66.13844368,7.286082986
2007,Kuwait,KWT,2538591,91.73137718,5.991661246
2007,Kyrgyz Republic,KGZ,5268400,137.0583878,8.542874896
2007,Lao PDR,LAO,5939634,82.45712487,7.596828801
2007,Latvia,LVA,2200325,96.09159211,9.96049931
2007,Lebanon,LBN,4085426,101.2874494,9.4040866
2007,Lesotho,LSO,1955656,170.1011074,4.733465098
2007,Liberia,LBR,3522337,311.3552519,9.534892858
2007,Libya,LBY,6017794,102.2241513,6.352316994
2007,Liechtenstein,LIE,35431,..,3.325962956
2007,Lithuania,LTU,3231294,113.9130647,11.08695439
2007,Luxembourg,LUX,479993,336.2513293,8.395647185
2007,"Macao SAR, China",MAC,493022,131.3788232,14.44754993
2007,"Macedonia, FYR",MKD,2051427,106.0932342,6.473486858
2007,Madagascar,MDG,19371031,82.39079788,6.240578451
2007,Malawi,MWI,13498377,56.44416525,9.599999997
2007,Malaysia,MYS,26730607,192.4661076,6.298785931
2007,Maldives,MDV,349000,196.9971815,10.79088228
2007,Mali,MLI,13759226,56.64974624,8.302834121
2007,Malta,MLT,406724,180.7941193,4.279227098
2007,Marshall Islands,MHL,52136,..,3.736561743
2007,Mauritania,MRT,3328285,103.0068992,2.817836772
2007,Mauritius,MUS,1239630,125.0350413,5.890498632
2007,Mexico,MEX,113139374,57.06475186,3.204123017
2007,"Micronesia, Fed. Sts.",FSM,105080,..,-2.059676851
2007,Moldova,MDA,3576910,144.5933077,3.067943527
2007,Monaco,MCO,35046,..,14.58244232
2007,Mongolia,MNG,2592776,117.8804264,10.24801636
2007,Montenegro,MNE,615875,131.0924552,10.65790133
2007,Morocco,MAR,31011322,78.48693192,3.531913925
2007,Mozambique,MOZ,22359637,70.74947259,7.426060991
2007,Myanmar,MMR,50698814,..,..
2007,Namibia,NAM,2083174,106.2998549,6.617094453
2007,Nauru,NRU,10075,..,..
2007,Nepal,NPL,26063619,44.57927502,3.411560276
2007,Netherlands,NLD,16381696,131.7218889,3.698473106
2007,New Caledonia,NCL,238000,..,..
2007,New Zealand,NZL,4223800,58.37168975,2.864627982
2007,Nicaragua,NIC,5522119,82.55316872,5.287768464
2007,Niger,NER,14527631,47.35441297,3.146570396
2007,Nigeria,NGA,147152502,64.46290877,6.828398348
2007,Northern Mariana Islands,MNP,59791,..,..
2007,Norway,NOR,4709153,73.19394637,2.929766044
2007,Oman,OMN,2593750,96.47258031,4.452694304
2007,Pakistan,PAK,159767672,32.99042857,4.832817277
2007,Palau,PLW,20118,120.500051,-0.053191489
2007,Panama,PAN,3438398,145.6059739,15.31592358
2007,Papua New Guinea,PNG,6387470,..,7.151762439
2007,Paraguay,PRY,5966160,103.5183617,5.421622463
2007,Peru,PER,28292768,53.87594206,8.518441947
2007,Philippines,PHL,88965508,86.6194089,6.616668505
2007,Poland,POL,38120560,80.95111702,7.201683419
2007,Portugal,PRT,10542964,69.65307983,2.492002475
2007,Puerto Rico,PRI,3782995,146.1896336,-3.325701786
2007,Qatar,QAT,1178955,96.11410571,17.98565677
2007,Romania,ROM,20882982,72.59205385,6.863757382
2007,Russian Federation,RUS,142805088,51.70612275,8.535080209
2007,Rwanda,RWA,9481083,40.7748184,7.612853864
2007,Samoa,WSM,182238,84.61744594,6.322641763
2007,San Marino,SMR,29874,..,3.493449782
2007,Sao Tome and Principe,STP,160064,..,3.253604914
2007,Saudi Arabia,SAU,26083522,94.8633171,5.992309707
2007,Senegal,SEN,11897230,73.29149467,4.938485083
2007,Serbia,SRB,7381579,81.02716544,5.888760078
2007,Seychelles,SYC,85033,182.4386284,10.42143611
2007,Sierra Leone,SLE,5391108,40.29538717,8.058321564
2007,Singapore,SGP,4588599,398.6578055,9.111527148
2007,Sint Maarten (Dutch part),SXM,39462,..,..
2007,Slovak Republic,SVK,5374622,168.1224672,10.83443581
2007,Slovenia,SVN,2018122,136.4917531,6.94157235
2007,Solomon Islands,SLB,492075,105.6742213,7.320001264
2007,Somalia,SOM,8909015,..,..
2007,South Africa,ZAF,48596781.01,63.68311826,5.360474053
2007,South Sudan,SSD,8815495,..,..
2007,Spain,ESP,45226803,57.40645647,3.768895263
2007,Sri Lanka,LKA,19668000,68.60651166,6.796826119
2007,St. Kitts and Nevis,KNA,50465,85.43492954,2.832379042
2007,St. Lucia,LCA,170146,102.6566354,0.621413851
2007,St. Martin (French part),MAF,28905,..,..
2007,St. Vincent and the Grenadines,VCT,109049,94.30485604,-1.617029317
2007,Sudan,SDN,33637960,44.55307091,11.52191003
2007,Suriname,SUR,500953,101.3770004,5.111487808
2007,Swaziland,SWZ,1134853,152.6295241,3.503652056
2007,Sweden,SWE,9148092,89.53977992,3.404948895
2007,Switzerland,CHE,7551117,111.8949761,4.140348369
2007,Syrian Arab Republic,SYR,19425597,76.47647598,5.699999996
2007,Tajikistan,TJK,7099021,89.30559854,7.800001545
2007,Tanzania,TZA,41522004,50.60352506,8.464381242
2007,Thailand,THA,66353572,129.8731411,5.43509257
2007,Timor-Leste,TMP,1013194,126.118068,11.44781145
2007,Togo,TGO,5890414,92.41060023,2.290453889
2007,Tonga,TON,102169,64.79439319,-4.571113139
2007,Trinidad and Tobago,TTO,1309260,102.5908417,4.754189988
2007,Tunisia,TUN,10225100,104.0754722,6.709620392
2007,Turkey,TUR,69515492,49.80711384,4.668578895
2007,Turkmenistan,TKM,4858235,114.0935852,11.05929947
2007,Turks and Caicos Islands,TCA,28638,..,..
2007,Tuvalu,TUV,9764,..,6.350564875
2007,Uganda,UGA,29991958,46.77741665,8.412425966
2007,Ukraine,UKR,46509350,95.20667211,7.900000767
2007,United Arab Emirates,ARE,6010100,136.7981529,3.184390174
2007,United Kingdom,GBR,61322463,53.96359026,2.586036583
2007,United States,USA,301231207,27.95893114,1.77857024
2007,Uruguay,URY,3339750,59.21044785,6.54151084
2007,Uzbekistan,UZB,26868000,76.1987353,9.921153846
2007,Vanuatu,VUT,219956,88.45269443,5.175676788
2007,"Venezuela, RB",VEN,27670659,56.19904265,8.753578808
2007,Vietnam,VNM,84218500,154.605384,7.129504484
2007,Virgin Islands (U.S.),VIR,107423,..,..
2007,West Bank and Gaza,WBG,3494496,97.17752189,-1.727003605
2007,"Yemen, Rep.",YEM,21701105,..,3.338427946
2007,Zambia,ZMB,12738676,65.77145869,8.352436224
2007,Zimbabwe,ZWE,13297798,84.17290443,-3.653327043
2008,Afghanistan,AFG,26528741,73.06552024,3.611368392
2008,Albania,ALB,2947314,86.02737227,7.529999989
2008,Algeria,DZA,34811059,76.68452164,2.4
2008,American Samoa,ASM,57031,..,..
2008,Andorra,ADO,85616,..,-8.594256008
2008,Angola,AGO,19842251,127.5449782,13.81714581
2008,Antigua and Barbuda,ATG,85350,117.0873737,0.071111021
2008,Argentina,ARG,40381860,36.27045525,3.074945503
2008,Armenia,ARM,2975029,55.70286212,6.900000002
2008,Aruba,ABW,101342,141.1872875,-6.881302064
2008,Australia,AUS,21249200,42.11823852,3.706699506
2008,Austria,AUT,8321496,102.1250511,1.547263839
2008,Azerbaijan,AZE,8763400,89.24289686,10.77242078
2008,"Bahamas, The",BHS,348587,100.0240097,-2.323937248
2008,Bahrain,BHR,1115777,145.882662,6.245128341
2008,Bangladesh,BGD,148252473,42.62091403,6.013789759
2008,Barbados,BRB,277315,98.45484222,0.440140845
2008,Belarus,BLR,9528000,129.5994785,10.2
2008,Belgium,BEL,10709973,158.9079437,0.747103204
2008,Belize,BLZ,306165,132.0242179,3.229101316
2008,Benin,BEN,8973525,56.49791804,4.893393918
2008,Bermuda,BMU,65273,..,1.52789391
2008,Bhutan,BTN,694990,107.0257928,4.768354226
2008,Bolivia,BOL,9599916,82.8670212,6.148497195
2008,Bosnia and Herzegovina,BIH,3839749,86.21378262,5.481507958
2008,Botswana,BWA,1967866,96.71591034,6.242117247
2008,Brazil,BRA,194769696,27.25761085,5.093767012
2008,British Virgin Islands,VGB,25604,..,..
2008,Brunei Darussalam,BRN,380786,105.9138441,-1.939714507
2008,Bulgaria,BGR,7492561,124.2661759,5.647005429
2008,Burkina Faso,BFA,14709011,36.31053849,7.29449815
2008,Burundi,BDI,8821795,47.41791826,5.048118783
2008,Cabo Verde,CPV,483824,90.39800407,6.650520523
2008,Cambodia,KHM,13933660,133.3202594,6.691577475
2008,Cameroon,CMR,19570418,52.34214386,2.884046234
2008,Canada,CAN,33245773,66.92423059,1.000360973
2008,Cayman Islands,CYM,52925,..,..
2008,Central African Republic,CAF,4280405,34.43755146,2.054126562
2008,Chad,TCD,11139740,80.28966642,3.052691532
2008,Channel Islands,CHI,157587,..,..
2008,Chile,CHL,16645940,81.04138126,3.292454897
2008,China,CHN,1324655000,56.80205353,9.623377486
2008,Colombia,COL,44901660,38.0520614,3.546804886
2008,Comoros,COM,665414,63.53164238,0.400266855
2008,"Congo, Dem. Rep.",ZAR,61809278,86.31230347,6.225900286
2008,"Congo, Rep.",COG,3832771,122.1539696,5.572264173
2008,Costa Rica,CRI,4429506,100.6267316,2.731620422
2008,Cote d'Ivoire,CIV,19261647,87.27485334,2.542841476
2008,Croatia,HRV,4434508,84.99464126,2.0533655
2008,Cuba,CUB,11290239,44.91722075,4.116828059
2008,Curacao,CUW,145880,..,..
2008,Cyprus,CYP,1077010,111.1300551,3.652696543
2008,Czech Republic,CZE,10384603,124.5603243,2.710955571
2008,Denmark,DNK,5493621,104.4194672,-0.717955926
2008,Djibouti,DJI,809639,..,5.799962619
2008,Dominica,DMA,70881,96.92805174,7.047279215
2008,Dominican Republic,DOM,9636491,61.43739103,3.143711459
2008,Ecuador,ECU,14447600,68.05694738,6.3571306
2008,"Egypt, Arab Rep.",EGY,78976122,71.68062535,7.152051034
2008,El Salvador,SLV,6004199,76.58018758,1.274227301
2008,Equatorial Guinea,GNQ,686223,136.9827253,9.908375613
2008,Eritrea,ERI,4500638,30.56095005,-9.783030037
2008,Estonia,EST,1337090,137.5229078,-5.419463511
2008,Ethiopia,ETH,83079608,..,10.78852168
2008,Faroe Islands,FRO,48629,100.6177355,..
2008,Fiji,FJI,843206,130.7203988,1.032794285
2008,Finland,FIN,5313399,86.51186561,0.720668487
2008,France,FRA,64374990,56.52383696,0.195294766
2008,French Polynesia,PYF,262877,..,..
2008,Gabon,GAB,1473741,88.99887259,-3.308430649
2008,"Gambia, The",GMB,1586749,56.0538028,5.734641946
2008,Georgia,GEO,4030000,87.02354933,2.314047429
2008,Germany,DEU,82110097,80.94490464,1.082315404
2008,Ghana,GHA,23115919,69.51422561,9.149799094
2008,Gibraltar,GIB,30089,..,..
2008,Greece,GRC,11077841,59.32971572,-0.335172557
2008,Greenland,GRL,56328,..,0.345909084
2008,Grenada,GRD,103934,81.42060987,0.949050949
2008,Guam,GUM,158310,..,..
2008,Guatemala,GTM,14106687,64.12522756,3.281079816
2008,Guinea,GIN,10427356,75.00932815,4.936932709
2008,Guinea-Bissau,GNB,1561293,52.76796864,3.204910483
2008,Guyana,GUY,748096,138.5918443,1.976647058
2008,Haiti,HTI,9705130,56.92246299,0.843944329
2008,Honduras,HND,7259470,135.7489552,4.23160011
2008,"Hong Kong SAR, China",HKG,6957800,407.3798512,2.127864186
2008,Hungary,HUN,10038188,159.0328653,0.839345785
2008,Iceland,ISL,317414,85.20123441,1.478781618
2008,India,IND,1197070109,52.26948525,3.890957062
2008,Indonesia,IDN,235360765,58.56139963,6.0137036
2008,"Iran, Islamic Rep.",IRN,72530693,49.90003521,0.923695792
2008,Iraq,IRQ,29163327,81.05554327,8.228107104
2008,Ireland,IRL,4489544,159.8132208,-2.162410157
2008,Isle of Man,IMY,82737,..,9.84866342
2008,Israel,ISR,7308800,77.28753716,3.059407048
2008,Italy,ITA,58826731,54.71800813,-1.050405284
2008,Jamaica,JAM,2671934,113.5777992,-0.72230904
2008,Japan,JPN,128063000,35.22831679,-1.041636034
2008,Jordan,JOR,6010035,144.0172345,7.23240848
2008,Kazakhstan,KAZ,15674000,94.29480465,3.3
2008,Kenya,KEN,38244442,57.57859865,0.232282746
2008,Kiribati,KIR,98437,112.2029193,2.754238139
2008,"Korea, Dem. People’s Rep.",PRK,24243829,..,..
2008,"Korea, Rep.",KOR,48948698,99.93354412,2.829214457
2008,Kosovo,KSV,1747383,69.90767757,2.644818653
2008,Kuwait,KWT,2705290,92.68298839,2.479843833
2008,Kyrgyz Republic,KGZ,5318700,146.1060822,8.401615957
2008,Lao PDR,LAO,6045439,76.228333,7.824902763
2008,Latvia,LVA,2177322,92.14096073,-3.597639193
2008,Lebanon,LBN,4109389,109.5142772,9.098076674
2008,Lesotho,LSO,1972194,176.551553,5.733473897
2008,Liberia,LBR,3672782,321.631734,7.146939285
2008,Libya,LBY,6123022,101.4893318,2.66735579
2008,Liechtenstein,LIE,35721,..,1.798087686
2008,Lithuania,LTU,3198231,125.8494171,2.628077961
2008,Luxembourg,LUX,488650,348.3929833,-0.843120826
2008,"Macao SAR, China",MAC,507274,127.2704296,3.393762962
2008,"Macedonia, FYR",MKD,2055266,111.5700547,5.471711774
2008,Madagascar,MDG,19926798,83.44980417,7.128513539
2008,Malawi,MWI,13904671,61.96576897,7.639736774
2008,Malaysia,MYS,27197419,176.6685921,4.831769894
2008,Maldives,MDV,362000,191.0834927,12.47675617
2008,Mali,MLI,14223403,63.78795686,9.545858585
2008,Malta,MLT,409379,177.0591459,3.9
2008,Marshall Islands,MHL,52221,..,-1.889703772
2008,Mauritania,MRT,3414552,112.9884223,1.079967167
2008,Mauritius,MUS,1244121,119.0317007,5.511089889
2008,Mexico,MEX,114972821,58.071087,1.40029037
2008,"Micronesia, Fed. Sts.",FSM,104472,..,-2.559644172
2008,Moldova,MDA,3570108,134.4225734,7.764846405
2008,Monaco,MCO,35731,..,10
2008,Mongolia,MNG,2629666,121.1980134,8.900367946
2008,Montenegro,MNE,616969,133.478901,6.922597533
2008,Morocco,MAR,31350544,85.6728209,5.922950526
2008,Mozambique,MOZ,22994867,68.51064644,6.876205447
2008,Myanmar,MMR,51030006,..,..
2008,Namibia,NAM,2115703,121.2073176,2.649811967
2008,Nauru,NRU,10047,..,..
2008,Nepal,NPL,26325183,46.03620635,6.104639142
2008,Netherlands,NLD,16445593,134.6586082,1.699060778
2008,New Caledonia,NCL,242000,..,..
2008,New Zealand,NZL,4259800,64.33739769,-1.309300019
2008,Nicaragua,NIC,5594524,87.76339764,2.851710935
2008,Niger,NER,15085130,53.41753266,9.587673209
2008,Nigeria,NGA,151115683,64.97297381,6.270263697
2008,Northern Mariana Islands,MNP,57343,..,..
2008,Norway,NOR,4768212,74.93851185,0.384306038
2008,Oman,OMN,2652281,95.66104851,8.199695813
2008,Pakistan,PAK,163096985,35.59420149,1.701405465
2008,Palau,PLW,20227,131.464109,-5.588078765
2008,Panama,PAN,3498679,157.0686969,8.611646134
2008,Papua New Guinea,PNG,6540267,..,6.610958325
2008,Paraguay,PRY,6047131,103.5456255,6.35911702
2008,Peru,PER,28642048,56.46560288,9.143148198
2008,Philippines,PHL,90297115,76.28226657,4.152757145
2008,Poland,POL,38125759,81.50959586,3.920379277
2008,Portugal,PRT,10558177,71.96332806,0.199272251
2008,Puerto Rico,PRI,3760866,145.2726331,-1.798808345
2008,Qatar,QAT,1388962,89.43284165,17.66355638
2008,Romania,ROM,20537875,67.11996273,8.45898402
2008,Russian Federation,RUS,142742350,53.38246604,5.247953532
2008,Rwanda,RWA,9750314,41.51734655,11.16246001
2008,Samoa,WSM,183440,76.90412014,1.009086658
2008,San Marino,SMR,30160,..,1.898734177
2008,Sao Tome and Principe,STP,163595,..,8.186171817
2008,Saudi Arabia,SAU,26742842,96.10263087,8.427164639
2008,Senegal,SEN,12229703,78.55765436,3.682524403
2008,Serbia,SRB,7350222,83.25586762,5.366683424
2008,Seychelles,SYC,86956,213.5192664,-2.146892655
2008,Sierra Leone,SLE,5521838,39.21347662,5.399676742
2008,Singapore,SGP,4839396,439.6566811,1.787620228
2008,Sint Maarten (Dutch part),SXM,40458,..,..
2008,Slovak Republic,SVK,5379233,163.3241083,5.652722009
2008,Slovenia,SVN,2021316,134.1443749,3.300289653
2008,Solomon Islands,SLB,503410,111.5,7.094495143
2008,Somalia,SOM,9132589,..,..
2008,South Africa,ZAF,49296222.56,72.86538757,3.191043888
2008,South Sudan,SSD,9208598,97.26629766,..
2008,Spain,ESP,45954106,55.75883326,1.115972755
2008,Sri Lanka,LKA,19817000,63.36904361,5.950088145
2008,St. Kitts and Nevis,KNA,51093,90.57757052,4.128683688
2008,St. Lucia,LCA,172729,113.5492926,2.793275138
2008,St. Martin (French part),MAF,29376,..,..
2008,St. Vincent and the Grenadines,VCT,109165,92.17126293,6.7319684
2008,Sudan,SDN,34470138,43.68505192,7.801963334
2008,Suriname,SUR,506657,109.1668385,4.143406525
2008,Swaziland,SWZ,1153750,128.041047,2.373518272
2008,Sweden,SWE,9219637,93.35913135,-0.557047628
2008,Switzerland,CHE,7647675,115.3650963,2.277240085
2008,Syrian Arab Republic,SYR,20097057,..,..
2008,Tajikistan,TJK,7254072,88.5227483,7.899997831
2008,Tanzania,TZA,42844744,49.43778344,5.566595648
2008,Thailand,THA,66453255,140.4369681,1.725667908
2008,Timor-Leste,TMP,1030630,127.8097983,14.19939577
2008,Togo,TGO,6052937,87.42974423,2.225480232
2008,Tonga,TON,102816,66.49678946,2.456248639
2008,Trinidad and Tobago,TTO,1315372,105.79639,3.390421366
2008,Tunisia,TUN,10328900,115.3961258,4.237776836
2008,Turkey,TUR,70344357,52.24859536,0.658839041
2008,Turkmenistan,TKM,4917541,104.4338832,14.7
2008,Turks and Caicos Islands,TCA,29481,..,..
2008,Tuvalu,TUV,9788,..,7.983260905
2008,Uganda,UGA,31014427,56.25826821,8.708751901
2008,Ukraine,UKR,46258200,101.8343853,2.299999986
2008,United Arab Emirates,ARE,6900142,148.513544,3.191836271
2008,United Kingdom,GBR,61806995,58.44141572,-0.466876766
2008,United States,USA,304093966,29.94141012,-0.291621459
2008,Uruguay,URY,3350832,65.20809501,7.176144661
2008,Uzbekistan,UZB,27302800,84.30935032,9
2008,Vanuatu,VUT,225335,102.7805282,6.448521358
2008,"Venezuela, RB",VEN,28116716,51.82901238,5.277854124
2008,Vietnam,VNM,85118700,154.3174796,5.661771208
2008,Virgin Islands (U.S.),VIR,107091,..,..
2008,West Bank and Gaza,WBG,3596688,87.06525811,-8.590175873
2008,"Yemen, Rep.",YEM,22322699,..,4.014388868
2008,Zambia,ZMB,13114579,59.45488912,7.773895812
2008,Zimbabwe,ZWE,13495462,109.5216372,-17.6689466
2009,Afghanistan,AFG,27207291,56.90681742,21.02064874
2009,Albania,ALB,2927519,83.35956262,3.350000009
2009,Algeria,DZA,35401790,71.3243284,1.6
2009,American Samoa,ASM,56226,..,..
2009,Andorra,ADO,85474,..,-3.817986024
2009,Angola,AGO,20520103,110.3162887,2.412869693
2009,Antigua and Barbuda,ATG,86300,105.1135385,-12.03601506
2009,Argentina,ARG,40798641,30.18282575,0.050024456
2009,Armenia,ARM,2966108,58.47886987,-14.14998864
2009,Aruba,ABW,101416,140.0629095,-5.653502086
2009,Australia,AUS,21691700,44.94695497,1.819678261
2009,Austria,AUT,8343323,86.80704205,-3.799075048
2009,Azerbaijan,AZE,8947243,74.74404168,9.410653764
2009,"Bahamas, The",BHS,354780,87.53072086,-4.175259175
2009,Bahrain,BHR,1196774,117.9637254,2.539772469
2009,Bangladesh,BGD,149905836,40.09279622,5.045124794
2009,Barbados,BRB,278466,85.84311169,-4.031551271
2009,Belarus,BLR,9507000,112.3103385,0.2
2009,Belgium,BEL,10796493,136.3566249,-2.284879004
2009,Belize,BLZ,313925,107.8472143,0.799202009
